Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed)
24-01-2022,19:15,19:30,0,86562.5,0,0,0,26312.5,0,90468.75,423360,49.82,1,-0.957
24-01-2022,19:30,19:45,0,85718.75,0,0,0,26750,0,89781.25,423780,49.9,1,-0.955
24-01-2022,19:45,20:00,0,84125,0,0,0,28062.5,0,88718.75,424760,49.96,1,-0.948
24-01-2022,20:00,20:15,0,87937.5,0,0,0,26843.75,0,91937.5,424340,49.99,1,-0.956
24-01-2022,20:15,20:30,0,88718.75,0,0,0,26218.75,0,92500,424160,49.99,1,-0.959
24-01-2022,20:30,20:45,0,88281.25,0,0,0,26343.75,0,92125,424240,50,1,-0.958
24-01-2022,20:45,21:00,0,87312.5,0,0,0,27031.25,0,91406.25,424780,50.01,1,-0.955
24-01-2022,21:00,21:15,0,86531.25,0,0,0,27187.5,0,90718.75,424860,49.94,1,-0.954
24-01-2022,21:15,21:30,0,85343.75,0,0,0,27593.75,0,89687.5,425100,50.01,1,-0.952
24-01-2022,21:30,21:45,0,84875,0,0,0,27937.5,0,89343.75,425320,50.01,1,-0.95
24-01-2022,21:45,22:00,0,90093.75,0,0,0,27000,0,94062.5,425520,50.01,1,-0.958
24-01-2022,22:00,22:15,0,94625,0,0,0,25281.25,0,97968.75,425800,50,1,-0.966
24-01-2022,22:15,22:30,0,95187.5,0,0,0,24687.5,0,98343.75,426000,50,1,-0.968
24-01-2022,22:30,22:45,0,95031.25,0,0,0,24125,0,98031.25,425620,49.95,1,-0.969
24-01-2022,22:45,23:00,0,93218.75,0,0,0,24281.25,0,96343.75,425780,49.87,1,-0.968
24-01-2022,23:00,23:15,0,91343.75,0,0,0,25625,0,94875,426460,49.97,1,-0.963
24-01-2022,23:15,23:30,0,91281.25,0,0,0,25781.25,0,94843.75,426720,50.02,1,-0.962
24-01-2022,23:30,23:45,0,92468.75,0,0,0,25468.75,0,95906.25,426660,50.01,1,-0.964
24-01-2022,23:45,00:00,0,92875,0,0,0,24218.75,0,95968.75,426120,50.03,1,-0.968
25-01-2022,00:00,00:15,0,93750,0,0,0,22656.25,0,96468.75,425480,50.01,1,-0.972
25-01-2022,00:15,00:30,0,93968.75,0,0,0,22718.75,0,96687.5,425540,50.01,1,-0.972
25-01-2022,00:30,00:45,0,95500,0,0,0,22718.75,0,98156.25,424940,50.01,1,-0.973
25-01-2022,00:45,01:00,0,95656.25,0,0,0,22468.75,0,98281.25,424620,50.01,1,-0.973
25-01-2022,01:00,01:15,0,94593.75,0,0,0,22875,0,97281.25,424780,49.99,1,-0.972
25-01-2022,01:15,01:30,0,93781.25,0,0,0,23093.75,0,96625,424880,49.98,1,-0.971
25-01-2022,01:30,01:45,0,93875,0,0,0,22843.75,0,96593.75,424860,50,1,-0.972
25-01-2022,01:45,02:00,0,94093.75,0,0,0,22593.75,0,96781.25,424780,49.98,1,-0.972
25-01-2022,02:00,02:15,0,93562.5,0,0,0,23156.25,0,96375,425040,49.98,1,-0.971
25-01-2022,02:15,02:30,0,93562.5,0,0,0,23125,0,96375,425080,50,1,-0.971
25-01-2022,02:30,02:45,0,92875,0,0,0,23250,0,95750,425200,50.02,1,-0.97
25-01-2022,02:45,03:00,0,93031.25,0,0,0,23156.25,0,95875,425200,50,1,-0.97
25-01-2022,03:00,03:15,0,94093.75,0,0,0,22656.25,0,96781.25,425020,49.99,1,-0.972
25-01-2022,03:15,03:30,0,95562.5,0,0,0,22656.25,0,98218.75,424980,50.01,1,-0.973
25-01-2022,03:30,03:45,0,96000,0,0,0,22437.5,0,98562.5,424920,50.03,1,-0.974
25-01-2022,03:45,04:00,0,95281.25,0,0,0,22843.75,0,98000,425160,50.04,1,-0.972
25-01-2022,04:00,04:15,0,96187.5,0,0,0,22343.75,0,98750,424940,50.04,1,-0.974
25-01-2022,04:15,04:30,0,96625,0,0,0,22218.75,0,99125,424760,50.06,1,-0.975
25-01-2022,04:30,04:45,0,97093.75,0,0,0,21937.5,0,99562.5,424680,50.07,1,-0.975
25-01-2022,04:45,05:00,0,98437.5,0,0,0,21031.25,0,100656.25,424200,50.04,1,-0.978
25-01-2022,05:00,05:15,0,100343.75,0,0,0,20437.5,0,102406.25,423680,50.02,1,-0.98
25-01-2022,05:15,05:30,0,101781.25,0,0,0,19343.75,0,103625,422860,50,1,-0.982
25-01-2022,05:30,05:45,0,105437.5,0,0,0,18250,0,107000,422340,50,1,-0.985
25-01-2022,05:45,06:00,0,106281.25,0,0,0,17656.25,0,107718.75,423200,50.03,1,-0.987
25-01-2022,06:00,06:15,0,105843.75,0,0,0,18281.25,0,107437.5,423460,50.07,1,-0.985
25-01-2022,06:15,06:30,0,109781.25,0,0,0,15531.25,0,110875,422020,50.02,1,-0.99
25-01-2022,06:30,06:45,0,112562.5,0,0,0,14812.5,0,113531.25,421400,50.02,1,-0.991
25-01-2022,06:45,07:00,0,114593.75,0,0,0,12500,0,115281.25,420260,50.01,1,-0.994
25-01-2022,07:00,07:15,0,115500,0,0,0,10968.75,0,116000,419600,50.02,1,-0.996
25-01-2022,07:15,07:30,0,115218.75,0,0,0,9968.75,0,115656.25,418880,49.96,1,-0.996
25-01-2022,07:30,07:45,0,111875,0,0,0,12906.25,0,112656.25,419960,49.96,1,-0.993
25-01-2022,07:45,08:00,0,103937.5,0,0,0,17062.5,0,105312.5,421060,50.02,1,-0.987
25-01-2022,08:00,08:15,0,99250,0,0,0,19250,0,101125,421740,50.03,1,-0.981
25-01-2022,08:15,08:30,0,96437.5,0,0,0,18187.5,0,98093.75,420280,50.02,1,-0.983
25-01-2022,08:30,08:45,0,94125,0,0,0,17781.25,0,95812.5,419880,50.03,1,-0.982
25-01-2022,08:45,09:00,0,91937.5,0,0,0,19062.5,0,93906.25,420180,50.07,1,-0.979
25-01-2022,09:00,09:15,0,90843.75,0,0,0,19125,0,92843.75,420360,50.03,1,-0.978
25-01-2022,09:15,09:30,0,89812.5,0,0,0,17875,0,91562.5,420700,50.02,1,-0.981
25-01-2022,09:30,09:45,0,88906.25,0,0,0,17875,0,90687.5,420740,50.02,1,-0.98
25-01-2022,09:45,10:00,0,89968.75,0,0,0,16968.75,0,91562.5,420080,50.01,1,-0.983
25-01-2022,10:00,10:15,0,89156.25,0,0,0,16718.75,0,90718.75,419960,50.01,1,-0.983
25-01-2022,10:15,10:30,0,89531.25,0,0,0,15937.5,0,90937.5,418680,49.98,1,-0.985
25-01-2022,10:30,10:45,0,87843.75,0,0,0,17468.75,0,89531.25,418860,50,1,-0.981
25-01-2022,10:45,11:00,0,88843.75,0,0,0,17812.5,0,90625,418920,50.02,1,-0.98
25-01-2022,11:00,11:15,0,89312.5,0,0,0,18093.75,0,91156.25,419160,49.97,1,-0.98
25-01-2022,11:15,11:30,0,91031.25,0,0,0,17625,0,92718.75,418800,49.95,1,-0.982
25-01-2022,11:30,11:45,0,89812.5,0,0,0,18906.25,0,91750,419620,49.98,1,-0.979
25-01-2022,11:45,12:00,0,88875,0,0,0,19937.5,0,91093.75,419980,49.96,1,-0.976
25-01-2022,12:00,12:15,0,88625,0,0,0,20593.75,0,91000,420440,49.93,1,-0.974
25-01-2022,12:15,12:30,0,89937.5,0,0,0,19375,0,92031.25,419620,49.8,1,-0.977
25-01-2022,12:30,12:45,0,88093.75,0,0,0,21531.25,0,90656.25,420880,49.96,1,-0.972
25-01-2022,12:45,13:00,0,88093.75,0,0,0,22562.5,0,90968.75,421440,49.99,1,-0.968
25-01-2022,13:00,13:15,0,87312.5,0,0,0,24687.5,0,90718.75,422640,50.05,1,-0.962
25-01-2022,13:15,13:30,0,86687.5,0,0,0,24593.75,0,90093.75,422660,50.02,1,-0.962
25-01-2022,13:30,13:45,0,86437.5,0,0,0,24062.5,0,89750,422320,49.95,1,-0.963
25-01-2022,13:45,14:00,0,87750,0,0,0,23500,0,90843.75,422160,50,1,-0.966
25-01-2022,14:00,14:15,0,88656.25,0,0,0,23093.75,0,91593.75,422160,50.01,1,-0.968
25-01-2022,14:15,14:30,0,90625,0,0,0,20812.5,0,93000,421180,49.99,1,-0.974
25-01-2022,14:30,14:45,0,89750,0,0,0,20250,0,92000,421100,49.99,1,-0.976
25-01-2022,14:45,15:00,0,88125,0,0,0,21125,0,90625,421680,50.02,1,-0.972
25-01-2022,15:00,15:15,0,86281.25,0,0,0,22656.25,0,89218.75,422200,50.07,1,-0.967
25-01-2022,15:15,15:30,0,87062.5,0,0,0,21375,0,89656.25,421500,49.97,1,-0.971
25-01-2022,15:30,15:45,0,87406.25,0,0,0,21500,0,90000,421540,49.98,1,-0.971
25-01-2022,15:45,16:00,0,88500,0,0,0,20968.75,0,90937.5,421120,49.94,1,-0.973
25-01-2022,16:00,16:15,0,87375,0,0,0,23437.5,0,90500,422480,50.02,1,-0.965
25-01-2022,16:15,16:30,0,87312.5,0,0,0,23812.5,0,90500,422480,49.99,1,-0.965
25-01-2022,16:30,16:45,0,88406.25,0,0,0,23906.25,0,91562.5,422340,50.03,1,-0.966
25-01-2022,16:45,17:00,0,89250,0,0,0,23281.25,0,92250,421860,49.94,1,-0.967
25-01-2022,17:00,17:15,0,88156.25,0,0,0,25218.75,0,91687.5,423020,50.02,1,-0.961
25-01-2022,17:15,17:30,0,87156.25,0,0,0,25531.25,0,90812.5,423260,50,1,-0.96
25-01-2022,17:30,17:45,0,88031.25,0,0,0,25718.75,0,91718.75,423080,49.99,1,-0.96
25-01-2022,17:45,18:00,0,87812.5,0,0,0,26500,0,91750,423480,50,1,-0.957
25-01-2022,18:00,18:15,0,85250,0,0,0,26750,0,89343.75,423520,49.95,1,-0.954
25-01-2022,18:15,18:30,0,82718.75,0,0,0,27031.25,0,87000,423420,49.95,1,-0.951
25-01-2022,18:30,18:45,0,82125,0,0,0,26593.75,0,86312.5,423400,49.98,1,-0.951
25-01-2022,18:45,19:00,0,82750,0,0,0,26750,0,86968.75,423540,50,1,-0.951
25-01-2022,19:00,19:15,0,82250,0,0,0,27437.5,0,86750,423800,50,1,-0.948
25-01-2022,19:15,19:30,0,82812.5,0,0,0,27718.75,0,87312.5,424180,50.02,1,-0.948
25-01-2022,19:30,19:45,0,80531.25,0,0,0,28531.25,0,85437.5,424620,49.96,1,-0.943
25-01-2022,19:45,20:00,0,80937.5,0,0,0,29125,0,86031.25,424900,50.02,1,-0.941
25-01-2022,20:00,20:15,0,84812.5,0,0,0,27625,0,89187.5,426180,50.03,1,-0.951
25-01-2022,20:15,20:30,0,84906.25,0,0,0,27656.25,0,89312.5,426420,50.02,1,-0.951
25-01-2022,20:30,20:45,0,85281.25,0,0,0,27343.75,0,89562.5,426340,50.01,1,-0.952
25-01-2022,20:45,21:00,0,84843.75,0,0,0,27843.75,0,89281.25,426720,50.04,1,-0.95
25-01-2022,21:00,21:15,0,84218.75,0,0,0,27531.25,0,88593.75,426640,49.98,1,-0.951
25-01-2022,21:15,21:30,0,84250,0,0,0,26687.5,0,88406.25,426360,50,1,-0.953
25-01-2022,21:30,21:45,0,81375,0,0,0,27906.25,0,86031.25,427140,49.99,1,-0.946
25-01-2022,21:45,22:00,0,81000,0,0,0,28843.75,0,85937.5,427040,50.03,1,-0.943
25-01-2022,22:00,22:15,0,82750,0,0,0,28625,0,87562.5,426160,50.01,1,-0.945
25-01-2022,22:15,22:30,0,81250,0,0,0,27750,0,85906.25,425960,50.01,1,-0.946
25-01-2022,22:30,22:45,0,79593.75,0,0,0,27218.75,0,84093.75,425800,50.01,1,-0.946
25-01-2022,22:45,23:00,0,78218.75,0,0,0,27562.5,0,82937.5,425960,50.01,1,-0.943
25-01-2022,23:00,23:15,0,82812.5,0,0,0,26000,0,86843.75,426000,49.98,1,-0.954
25-01-2022,23:15,23:30,0,84812.5,0,0,0,25156.25,0,88468.75,426000,49.98,1,-0.959
25-01-2022,23:30,23:45,0,84562.5,0,0,0,25125,0,88218.75,425900,49.95,1,-0.959
25-01-2022,23:45,00:00,0,85062.5,0,0,0,25187.5,0,88687.5,425920,49.97,1,-0.959
26-01-2022,00:00,00:15,0,87531.25,0,0,0,24718.75,0,90968.75,425420,49.96,1,-0.962
26-01-2022,00:15,00:30,0,87593.75,0,0,0,24687.5,0,91000,425080,49.98,1,-0.963
26-01-2022,00:30,00:45,0,87062.5,0,0,0,24500,0,90437.5,424900,49.87,1,-0.963
26-01-2022,00:45,01:00,0,87031.25,0,0,0,24625,0,90468.75,425040,49.91,1,-0.962
26-01-2022,01:00,01:15,0,86843.75,0,0,0,24968.75,0,90343.75,425340,49.98,1,-0.961
26-01-2022,01:15,01:30,0,87343.75,0,0,0,24656.25,0,90750,425120,49.95,1,-0.962
26-01-2022,01:30,01:45,0,87437.5,0,0,0,24687.5,0,90875,425300,49.99,1,-0.962
26-01-2022,01:45,02:00,0,87812.5,0,0,0,24687.5,0,91218.75,425380,50.01,1,-0.963
26-01-2022,02:00,02:15,0,88093.75,0,0,0,24625,0,91500,425420,50.01,1,-0.963
26-01-2022,02:15,02:30,0,88531.25,0,0,0,24531.25,0,91843.75,425360,50,1,-0.964
26-01-2022,02:30,02:45,0,88218.75,0,0,0,24843.75,0,91656.25,425520,50,1,-0.962
26-01-2022,02:45,03:00,0,87656.25,0,0,0,24875,0,91125,425500,49.99,1,-0.962
26-01-2022,03:00,03:15,0,88031.25,0,0,0,24718.75,0,91406.25,425340,49.97,1,-0.963
26-01-2022,03:15,03:30,0,89281.25,0,0,0,24062.5,0,92500,425120,50,1,-0.965
26-01-2022,03:30,03:45,0,88781.25,0,0,0,24406.25,0,92062.5,425340,49.99,1,-0.964
26-01-2022,03:45,04:00,0,88843.75,0,0,0,24468.75,0,92156.25,425340,50,1,-0.964
26-01-2022,04:00,04:15,0,89125,0,0,0,24156.25,0,92312.5,425140,49.98,1,-0.965
26-01-2022,04:15,04:30,0,90156.25,0,0,0,23625,0,93250,424940,50,1,-0.967
26-01-2022,04:30,04:45,0,90312.5,0,0,0,23437.5,0,93281.25,424840,49.98,1,-0.968
26-01-2022,04:45,05:00,0,90437.5,0,0,0,23468.75,0,93437.5,424720,49.97,1,-0.968
26-01-2022,05:00,05:15,0,92468.75,0,0,0,22531.25,0,95187.5,424140,49.95,1,-0.971
26-01-2022,05:15,05:30,0,94843.75,0,0,0,20843.75,0,97093.75,423020,49.85,1,-0.977
26-01-2022,05:30,05:45,0,94937.5,0,0,0,21125,0,97250,423140,49.98,1,-0.976
26-01-2022,05:45,06:00,0,95406.25,0,0,0,21000,0,97718.75,422980,49.97,1,-0.976
26-01-2022,06:00,06:15,0,95125,0,0,0,21843.75,0,97593.75,423500,50.05,1,-0.975
26-01-2022,06:15,06:30,0,98562.5,0,0,0,19500,0,100468.75,422260,50.01,1,-0.981
26-01-2022,06:30,06:45,0,101218.75,0,0,0,18250,0,102843.75,421320,50,1,-0.984
26-01-2022,06:45,07:00,0,101875,0,0,0,18093.75,0,103468.75,421100,50.01,1,-0.985
26-01-2022,07:00,07:15,0,103875,0,0,0,19125,0,105625,421300,50.05,1,-0.983
26-01-2022,07:15,07:30,0,101343.75,0,0,0,19437.5,0,103218.75,421280,50.02,1,-0.982
26-01-2022,07:30,07:45,0,98250,0,0,0,20500,0,100343.75,421620,50.03,1,-0.979
26-01-2022,07:45,08:00,0,95968.75,0,0,0,21531.25,0,98343.75,421960,50.04,1,-0.976
26-01-2022,08:00,08:15,0,96468.75,0,0,0,22000,0,98968.75,421920,50.03,1,-0.975
26-01-2022,08:15,08:30,0,94531.25,0,0,0,21125,0,96843.75,422120,50.01,1,-0.976
26-01-2022,08:30,08:45,0,91718.75,0,0,0,21937.5,0,94343.75,422720,50.02,1,-0.972
26-01-2022,08:45,09:00,0,90031.25,0,0,0,22406.25,0,92750,422960,50.06,1,-0.971
26-01-2022,09:00,09:15,0,91062.5,0,0,0,21093.75,0,93468.75,422520,50.04,1,-0.974
26-01-2022,09:15,09:30,0,92968.75,0,0,0,19531.25,0,95000,421680,50.02,1,-0.979
26-01-2022,09:30,09:45,0,91437.5,0,0,0,19156.25,0,93437.5,421140,49.96,1,-0.979
26-01-2022,09:45,10:00,0,89531.25,0,0,0,20093.75,0,91781.25,421140,49.98,1,-0.975
26-01-2022,10:00,10:15,0,82437.5,0,0,0,22562.5,0,85500,420980,49.9,1,-0.964
26-01-2022,10:15,10:30,0,80250,0,0,0,23218.75,0,83531.25,421580,49.96,1,-0.961
26-01-2022,10:30,10:45,0,78718.75,0,0,0,23625,0,82187.5,421860,49.99,1,-0.958
26-01-2022,10:45,11:00,0,78281.25,0,0,0,23343.75,0,81687.5,421760,49.99,1,-0.958
26-01-2022,11:00,11:15,0,77406.25,0,0,0,23593.75,0,80906.25,421980,49.99,1,-0.957
26-01-2022,11:15,11:30,0,77062.5,0,0,0,23625,0,80625,422240,50,1,-0.956
26-01-2022,11:30,11:45,0,78125,0,0,0,24031.25,0,81718.75,422340,49.99,1,-0.956
26-01-2022,11:45,12:00,0,78062.5,0,0,0,23937.5,0,81656.25,422200,49.99,1,-0.956
26-01-2022,12:00,12:15,0,79375,0,0,0,23906.25,0,82875,422060,49.93,1,-0.958
26-01-2022,12:15,12:30,0,79500,0,0,0,23781.25,0,83031.25,421900,49.83,1,-0.957
26-01-2022,12:30,12:45,0,77906.25,0,0,0,24593.75,0,81687.5,422240,49.84,1,-0.954
26-01-2022,12:45,13:00,0,76562.5,0,0,0,26250,0,80906.25,423220,49.96,1,-0.946
26-01-2022,13:00,13:15,0,75875,0,0,0,27031.25,0,80593.75,423880,49.97,1,-0.941
26-01-2022,13:15,13:30,0,78218.75,0,0,0,26437.5,0,82562.5,423720,50.02,1,-0.947
26-01-2022,13:30,13:45,0,77156.25,0,0,0,26687.5,0,81625,423860,49.98,1,-0.945
26-01-2022,13:45,14:00,0,77781.25,0,0,0,26718.75,0,82250,423940,50,1,-0.946
26-01-2022,14:00,14:15,0,76250,0,0,0,27812.5,0,81156.25,424320,50.01,1,-0.94
26-01-2022,14:15,14:30,0,76437.5,0,0,0,27125,0,81093.75,424180,49.99,1,-0.943
26-01-2022,14:30,14:45,0,76156.25,0,0,0,26968.75,0,80781.25,424100,50.02,1,-0.943
26-01-2022,14:45,15:00,0,75031.25,0,0,0,26437.5,0,79593.75,423900,50,1,-0.943
26-01-2022,15:00,15:15,0,75468.75,0,0,0,26781.25,0,80093.75,423960,50.03,1,-0.942
26-01-2022,15:15,15:30,0,77500,0,0,0,25781.25,0,81656.25,423220,49.97,1,-0.949
26-01-2022,15:30,15:45,0,78406.25,0,0,0,26312.5,0,82687.5,423480,49.99,1,-0.948
26-01-2022,15:45,16:00,0,80406.25,0,0,0,26187.5,0,84593.75,423360,49.96,1,-0.95
26-01-2022,16:00,16:15,0,81312.5,0,0,0,28781.25,0,86218.75,424480,50.05,1,-0.943
26-01-2022,16:15,16:30,0,85437.5,0,0,0,27437.5,0,89812.5,424140,50,1,-0.951
26-01-2022,16:30,16:45,0,90062.5,0,0,0,25968.75,0,93718.75,424580,50,1,-0.961
26-01-2022,16:45,17:00,0,89343.75,0,0,0,26000,0,93031.25,424440,50,1,-0.96
26-01-2022,17:00,17:15,0,86531.25,0,0,0,27375,0,90781.25,425300,50.04,1,-0.953
26-01-2022,17:15,17:30,0,86468.75,0,0,0,26625,0,90437.5,425040,50.02,1,-0.956
26-01-2022,17:30,17:45,0,86343.75,0,0,0,26500,0,90343.75,424940,50.01,1,-0.956
26-01-2022,17:45,18:00,0,88031.25,0,0,0,26312.5,0,91875,425100,50,1,-0.958
26-01-2022,18:00,18:15,0,88750,0,0,0,26687.5,0,92656.25,425440,50,1,-0.958
26-01-2022,18:15,18:30,0,89406.25,0,0,0,26500,0,93281.25,425160,49.96,1,-0.958
26-01-2022,18:30,18:45,0,92281.25,0,0,0,24812.5,0,95562.5,424560,50,1,-0.966
26-01-2022,18:45,19:00,0,93187.5,0,0,0,24281.25,0,96312.5,424440,49.99,1,-0.968
26-01-2022,19:00,19:15,0,91968.75,0,0,0,25125,0,95343.75,424960,50,1,-0.965
26-01-2022,19:15,19:30,0,90468.75,0,0,0,25781.25,0,94062.5,425200,49.98,1,-0.962
26-01-2022,19:30,19:45,0,88656.25,0,0,0,26656.25,0,92593.75,425560,49.9,1,-0.957
26-01-2022,19:45,20:00,0,87875,0,0,0,27125,0,91937.5,425880,49.87,1,-0.956
26-01-2022,20:00,20:15,0,85968.75,0,0,0,28718.75,0,90656.25,426920,49.99,1,-0.948
26-01-2022,20:15,20:30,0,87437.5,0,0,0,28562.5,0,92000,426740,49.99,1,-0.95
26-01-2022,20:30,20:45,0,88718.75,0,0,0,27906.25,0,93000,425980,49.92,1,-0.954
26-01-2022,20:45,21:00,0,85437.5,0,0,0,29062.5,0,90250,426800,49.99,1,-0.947
26-01-2022,21:00,21:15,0,82250,0,0,0,29500,0,87343.75,427300,50,1,-0.942
26-01-2022,21:15,21:30,0,80000,0,0,0,30000,0,85468.75,427760,50.01,1,-0.936
26-01-2022,21:30,21:45,0,79812.5,0,0,0,29156.25,0,84968.75,427600,50.01,1,-0.939
26-01-2022,21:45,22:00,0,79781.25,0,0,0,29093.75,0,84937.5,427640,50,1,-0.939
26-01-2022,22:00,22:15,0,79562.5,0,0,0,28843.75,0,84625,427500,49.97,1,-0.94
26-01-2022,22:15,22:30,0,77906.25,0,0,0,29250,0,83218.75,427660,49.99,1,-0.936
26-01-2022,22:30,22:45,0,77093.75,0,0,0,29125,0,82406.25,427400,50,1,-0.936
26-01-2022,22:45,23:00,0,78156.25,0,0,0,28218.75,0,83093.75,427080,50.04,1,-0.941
26-01-2022,23:00,23:15,0,77937.5,0,0,0,28031.25,0,82843.75,426820,50.03,1,-0.941
26-01-2022,23:15,23:30,0,77562.5,0,0,0,28250,0,82531.25,427040,50.03,1,-0.94
26-01-2022,23:30,23:45,0,77250,0,0,0,28406.25,0,82312.5,427040,50.01,1,-0.938
26-01-2022,23:45,00:00,0,76437.5,0,0,0,28687.5,0,81656.25,427260,50.02,1,-0.936
27-01-2022,00:00,00:15,0,76062.5,0,0,0,28968.75,0,81375,427400,50.03,1,-0.935
27-01-2022,00:15,00:30,0,76625,0,0,0,28562.5,0,81781.25,427360,50.05,1,-0.937
27-01-2022,00:30,00:45,0,75156.25,0,0,0,28031.25,0,80218.75,427280,50.05,1,-0.937
27-01-2022,00:45,01:00,0,73843.75,0,0,0,27843.75,0,78906.25,427200,50.03,1,-0.936
27-01-2022,01:00,01:15,0,73500,0,0,0,27562.5,0,78500,427020,49.99,1,-0.936
27-01-2022,01:15,01:30,0,74031.25,0,0,0,27562.5,0,79000,427040,50.02,1,-0.937
27-01-2022,01:30,01:45,0,74531.25,0,0,0,27281.25,0,79375,426980,50.01,1,-0.939
27-01-2022,01:45,02:00,0,74906.25,0,0,0,27218.75,0,79687.5,427080,50.02,1,-0.94
27-01-2022,02:00,02:15,0,73500,0,0,0,27531.25,0,78500,427320,49.97,1,-0.936
27-01-2022,02:15,02:30,0,71906.25,0,0,0,28125,0,77187.5,427760,50.02,1,-0.932
27-01-2022,02:30,02:45,0,72687.5,0,0,0,28031.25,0,77937.5,427780,50.01,1,-0.933
27-01-2022,02:45,03:00,0,72562.5,0,0,0,27531.25,0,77593.75,427640,49.99,1,-0.935
27-01-2022,03:00,03:15,0,72750,0,0,0,27031.25,0,77593.75,427520,50,1,-0.938
27-01-2022,03:15,03:30,0,74437.5,0,0,0,26218.75,0,78937.5,427060,49.97,1,-0.943
27-01-2022,03:30,03:45,0,75218.75,0,0,0,26000,0,79593.75,426960,49.99,1,-0.945
27-01-2022,03:45,04:00,0,74812.5,0,0,0,26093.75,0,79218.75,426920,49.99,1,-0.944
27-01-2022,04:00,04:15,0,76468.75,0,0,0,25531.25,0,80656.25,426580,49.99,1,-0.948
27-01-2022,04:15,04:30,0,79093.75,0,0,0,24500,0,82781.25,426060,49.99,1,-0.955
27-01-2022,04:30,04:45,0,80812.5,0,0,0,24093.75,0,84343.75,425740,49.99,1,-0.958
27-01-2022,04:45,05:00,0,80718.75,0,0,0,24031.25,0,84218.75,425540,49.96,1,-0.958
27-01-2022,05:00,05:15,0,83156.25,0,0,0,23218.75,0,86343.75,425080,49.98,1,-0.963
27-01-2022,05:15,05:30,0,86843.75,0,0,0,21593.75,0,89468.75,424100,49.99,1,-0.971
27-01-2022,05:30,05:45,0,90875,0,0,0,19937.5,0,93031.25,423040,50.01,1,-0.977
27-01-2022,05:45,06:00,0,95750,0,0,0,17562.5,0,97375,421880,50,1,-0.983
27-01-2022,06:00,06:15,0,96343.75,0,0,0,18406.25,0,98093.75,422260,50.06,1,-0.982
27-01-2022,06:15,06:30,0,97312.5,0,0,0,18218.75,0,98968.75,421680,50.02,1,-0.983
27-01-2022,06:30,06:45,0,99781.25,0,0,0,17093.75,0,101250,420680,49.96,1,-0.985
27-01-2022,06:45,07:00,0,104468.75,0,0,0,15250,0,105593.75,419500,49.98,1,-0.989
27-01-2022,07:00,07:15,0,107031.25,0,0,0,15312.5,0,108125,419860,50.02,1,-0.99
27-01-2022,07:15,07:30,0,106062.5,0,0,0,14812.5,0,107093.75,419500,49.98,1,-0.99
27-01-2022,07:30,07:45,0,104343.75,0,0,0,15343.75,0,105468.75,419580,49.97,1,-0.989
27-01-2022,07:45,08:00,0,102625,0,0,0,16093.75,0,103875,419720,50.02,1,-0.988
27-01-2022,08:00,08:15,0,101468.75,0,0,0,17500,0,102968.75,420240,50,1,-0.985
27-01-2022,08:15,08:30,0,99343.75,0,0,0,17000,0,100781.25,419700,50,1,-0.986
27-01-2022,08:30,08:45,0,92093.75,0,0,0,19000,0,94031.25,420220,50,1,-0.979
27-01-2022,08:45,09:00,0,90093.75,0,0,0,19406.25,0,92187.5,419900,50.02,1,-0.977
27-01-2022,09:00,09:15,0,86218.75,0,0,0,20187.5,0,88593.75,420040,49.98,1,-0.973
27-01-2022,09:15,09:30,0,80937.5,0,0,0,20812.5,0,83531.25,419680,50.01,1,-0.969
27-01-2022,09:30,09:45,0,80281.25,0,0,0,20562.5,0,82875,419320,50.02,1,-0.969
27-01-2022,09:45,10:00,0,79968.75,0,0,0,19593.75,0,82343.75,418720,50.01,1,-0.971
27-01-2022,10:00,10:15,0,80406.25,0,0,0,19625,0,82781.25,418740,49.97,1,-0.971
27-01-2022,10:15,10:30,0,80562.5,0,0,0,18656.25,0,82687.5,418360,49.99,1,-0.974
27-01-2022,10:30,10:45,0,81000,0,0,0,18843.75,0,83187.5,419560,50.01,1,-0.974
27-01-2022,10:45,11:00,0,81125,0,0,0,19718.75,0,83468.75,420060,50,1,-0.972
27-01-2022,11:00,11:15,0,81437.5,0,0,0,20343.75,0,83937.5,420200,49.99,1,-0.97
27-01-2022,11:15,11:30,0,84312.5,0,0,0,19468.75,0,86531.25,419840,49.99,1,-0.974
27-01-2022,11:30,11:45,0,85156.25,0,0,0,19031.25,0,87250,419800,49.97,1,-0.976
27-01-2022,11:45,12:00,0,86062.5,0,0,0,19250,0,88218.75,420060,50.02,1,-0.976
27-01-2022,12:00,12:15,0,84968.75,0,0,0,20531.25,0,87406.25,421060,50.03,1,-0.972
27-01-2022,12:15,12:30,0,84000,0,0,0,21062.5,0,86625,421360,50.04,1,-0.97
27-01-2022,12:30,12:45,0,81187.5,0,0,0,23000,0,84343.75,422220,50.05,1,-0.963
27-01-2022,12:45,13:00,0,77937.5,0,0,0,23187.5,0,81343.75,422340,50.03,1,-0.958
27-01-2022,13:00,13:15,0,78312.5,0,0,0,25156.25,0,82250,423380,50.07,1,-0.952
